character_name,dialogue,polarity,frase
finn, What makes you think we took him?,0.0,Frase 12763
finn," Wait, what?",0.0,Frase 12764
finn," Hey, Jake, do you think you could, like, turn into a little Gunter and go over to him?",0.3612,Frase 12765
finn," Yeah, but it'll calm him down, so",0.5499,Frase 12766
finn, You want to try telling us what happened?,0.0772,Frase 12767
finn," What do you think, Jake? Should we check out the ice kingdom for clues?",0.0,Frase 12768
finn," Hey, there it is again! It's close.",0.0,Frase 12769
finn," It looks like Normal Man, Betty, and... ,  Maja?",0.3612,Frase 12770
finn," Hey, just-",0.0,Frase 12771
finn, You think they're with the Gumbaldians?,0.0,Frase 12772
finn," Yeah, I guess.",0.296,Frase 12773
finn," Um, PB?",0.0,Frase 12774
finn, Um-,0.0,Frase 12775
finn," Hey, maybe this is, like, a bad omen. Like, to see the King of Mars, um, up among the stars? It's like a bad omen, and you should call off the battle. I think I heard that somewhere...",-0.4767,Frase 12776
finn," Nah, man, she's wrong. This is all wrong. Even if she wins now, this is never gonna end; I can feel it. It's like the whole world's going crazy, man, like we're living in, one, big... ",-0.0772,Frase 12777
finn,... one big nightmare.,0.0,Frase 12778
finn, Wait!,0.0,Frase 12779
finn, PB! He sees that you're serious! Maybe he'll back down now. Please listen to me! We've been friends for a long time. ,0.7163,Frase 12780
finn, Here they come!,0.0,Frase 12781
finn," Hey, Fern.",0.0,Frase 12782
finn," Last resort! Sorry, PB, but you were acting like total nuts out there. Now you guys have to hash this out in the unconscious world.",0.1134,Frase 12783
finn," No! We need love, not war!",0.7737,Frase 12784
finn, Thank goodness for a singing pot beast to de-escalate the situation.,0.6705,Frase 12785
finn," No! ,  You're supposed to be having some kind of epiphany!",-0.4184,Frase 12786
finn," Fern! ,  Come on! Snap out of it, man! ,  Aah!",0.0,Frase 12787
finn, Jake? Help me!,0.4574,Frase 12788
finn, Dude...,0.0,Frase 12789
finn," Peaceful thoughts... ,  Fern!",0.5411,Frase 12790
finn," If you could just calm down and be cool, it would be a great thing that there's two of us.",0.8271,Frase 12791
finn, We're two sides of the same coin!,0.0,Frase 12792
finn, I'm ALSO that sometimes!,0.0,Frase 12793
finn, Okay- ah! ,0.2942,Frase 12794
finn," Fern, come on! I'm not fighting you.",0.3404,Frase 12795
finn, See? this is our shared torment!,0.4003,Frase 12796
finn," Well, now you know how I feel about knowing how you feel about!",0.3382,Frase 12797
finn, We gotta confront them head on!,-0.2481,Frase 12798
finn, Fern. This is why I brought us here. We can defeat him together.,-0.4588,Frase 12799
finn, So you're the nasty grass wad that's been holding my Finn boy hostage.,-0.5945,Frase 12800
finn, You sicken me.,-0.4404,Frase 12801
finn, Fern! You really are disintegrating!,0.0,Frase 12802
finn, Jake... what am I lookin' at?,0.0,Frase 12803
finn," FYI, Princess, I'm not going anywhere!",0.4263,Frase 12804
finn," Normal Man! Come on, wake up!",0.0,Frase 12805
finn," How do we stop these guys? ,  Come on, Jake.",-0.296,Frase 12806
finn," How do I stop this! ,  What?",-0.3595,Frase 12807
finn, Jake!,0.0,Frase 12808
finn, Betty! You have to stop this!,-0.4184,Frase 12809
finn, I'll get us outta here. ,0.0,Frase 12810
finn," Hey, Ice Simon! Use the crown before we're totally crushed!",-0.5686,Frase 12811
finn, I always figured I'd go out saving somebody.,0.0,Frase 12812
finn," Shh, shh! Do you hear that? It sounds like Jake. ,  Oh-ho, it is Jake! Look, we can leave this way!",0.4898,Frase 12813
finn," Guys, it's clenching!",0.0,Frase 12814
finn," She did it! Yeah, Betty! Whoo!",0.4724,Frase 12815
finn, Whew.,0.0,Frase 12816
finn," Oh, no.",-0.296,Frase 12817
finn," Yeah dude, of course! Let's go there right now.",0.3595,Frase 12818
finn," Excuse me. Hi, PB.",0.0772,Frase 12819
finn, See you tomorrow.,0.0,Frase 12820
finn, I came pretty close to biting it back there. I never would have gotten out of there without your singing. It's amazing how strong that song was.,0.8834,Frase 12821
finn," What do you think, Music Hole?",0.0,Frase 12822
finn, Yeah!,0.3595,Frase 12823
finn,"["": No, man. He's just doin' his instincts. He's like a parrot or chameleon or something. He's funny!""]",0.1511,Frase 12824
finn, You gettin' anything?,0.0,Frase 12825
finn, PB is showing me all this cool stuff. She has an awesome shirt. How's the party?,0.8564,Frase 12826
finn,"  Uuuugghhh... Huh? ,  You... You stopped hugging me.",0.2263,Frase 12827
finn,"  Don't worry, Princess. We'll stop her!",0.1275,Frase 12828
finn,  Cinnamon Bun... let me out...,0.0,Frase 12829
finn,"  Hey you guys, you wanna die? ",-0.5994,Frase 12830
finn,"  Is this your knife, bro?",0.0,Frase 12831
finn,"  Gold-darn you, tear ducts! Yah! Yah! ",0.0,Frase 12832
finn,  ,0.0,Frase 12833
finn, Did you take it yet?,0.0,Frase 12834
finn," Okay, get a shot of the portal.",0.2263,Frase 12835
finn, Gonna go through this biz!,0.0,Frase 12836
finn,  This is Jake!,0.0,Frase 12837
finn,  We rescued Wildberry Princess from the Ice King.,0.4215,Frase 12838
finn,"  One night, while you were away at Lady's house, I was dancing in the woods...",0.0,Frase 12839
finn,"  Perchance I saw the Ice King doing something suspicious, so I trailed 'im to the dump, where he buried this case in the ground.",-0.6249,Frase 12840
finn,  I waited for him to leave... but he played in those boogers for hours. I decided to come back later for the case... but I lost track of it.,0.0387,Frase 12841
finn,"  Disguise yourself, fool!",-0.636,Frase 12842
finn," Get ""ant"" of town.",0.0,Frase 12843
finn, What?,0.0,Frase 12844
finn,  Wah wah wah.,0.0,Frase 12845
finn," Think we should turn around somewhere, I feel like we're lost.",0.0516,Frase 12846
finn," Yeah, is that gonna kill you again though?",-0.5423,Frase 12847
finn, What the—!? ,0.0,Frase 12848
finn, I'm me again. It feels like it's been years.,0.3612,Frase 12849
finn, He was right. I've got no body.,-0.296,Frase 12850
finn,"  Hey, guys!",0.0,Frase 12851
finn,"  Hey, guys!",0.0,Frase 12852
jake," Yeah, you think you're pretty way up there but I can get you! ",0.4574,Frase 12853
jake, Whoa!,0.0,Frase 12854
jake," Dude, what's up?",0.0,Frase 12855
jake, Whooo!,0.0,Frase 12856
jake," Tell me about what, dude?",0.0,Frase 12857
jake," Alright, what's going on?",0.25,Frase 12858
jake," Hey, dude. I think you and Bubblegum are up to something.",0.0,Frase 12859
jake," Whoa, you guys are up to something. Is it some sort of prank? Can I get in on it?",0.0,Frase 12860
jake, Hmm...,0.0,Frase 12861
jake," Hey seriously, man. I'm your bro. Bros are supposed to tell bros everything all the time. What are you and Bubblegum up to? Is everything alright?",0.168,Frase 12862
jake, Truth.,0.3182,Frase 12863
jake," I can't eat chocolate or fudge 'cause I'm a dog and they'd probably kill me, but hmmmmm probably... neither. Finn! Truth or dare?",-0.6793,Frase 12864
jake, I dare you... to tell me the truth about what's going on in your mind. What were you and Bubblegum talking about when you were alone together?,0.0772,Frase 12865
jake," I'm not playing dodge socks 'til you stop dodging my questions. Hey... ,  Old Mr. Cream Puff? Isn't he dead?",0.1556,Frase 12866
jake," Whoa. ,  Look dude, just tell me what's up, 'cause you are crazier than a cannonball tonight.",-0.0258,Frase 12867
jake, What? You lost me.,-0.3182,Frase 12868
jake, Adventure time?,0.3182,Frase 12869
jake, Really?,0.0,Frase 12870
jake," Okay, okay, alright. ,  But in seven minutes, I'm gonna come out and make you spill your beans, Finn.",0.5859,Frase 12871
jake, Whew!,0.0,Frase 12872
jake," Seven minutes up yet? ,  Whoa! ,  What the nuts happened here?!",-0.5013,Frase 12873
jake, Really!?,0.0,Frase 12874
jake," This is messed up, but sweet.",0.5106,Frase 12875
jake, Starchie!,0.0,Frase 12876
jake," Man, you broke a Royal Promise? You're nuts. All you had to do is say that it was a royal secret. I know what's up. ",-0.4215,Frase 12877
jake,[' Whoop!'],0.0,Frase 12878
jake,  Bouncing!,0.0,Frase 12879
jake,[' Oof! Yes!'],0.0,Frase 12880
jake,  AAAAAGH!,0.0,Frase 12881
jake,  You're still biting me!!,0.0,Frase 12882
jake,"  This is... new. It's nothin' ominous, though. Just a bump.",-0.34,Frase 12883
jake,"  What? You think I'm gonna turn all lumpy like her? Get outta here. ,  Wha? Finn, I think I'm freakin' out!",0.5158,Frase 12884
jake,"  Uh, could you skip to the part where you tell us where the antidote is?",0.0,Frase 12885
jake,"  Actually, I think I'm beating it back with sheer willpower! ,  Oh, my. ",-0.5093,Frase 12886
jake,"  Aw, Finn, this music ducks, right? ,  Ah. I love this song. We should totally TP Shandala's house! ,  Gracious! That was terrible! Finn, if you can't save me from the lumps... if I do turn... if I become lumpy like them, I want you to—",0.7749,Frase 12887
jake,"  Whoa, whoa, whoa, whoa! I'm saying that if I go totally lumpy, then I want you to get used to lumpy Jake. What did you think I was sayin'?",0.2157,Frase 12888
jake,  Um... bumps.,0.0,Frase 12889
jake,"  Aw, man!",0.0,Frase 12890
jake,"  No. Because no matter how messed up and lumpy I get, this guy never turns his back on me! ,  Oh, yah. Right behind ya. Just gotta turn my back on this guy. ",-0.7177,Frase 12891
jake,  Yeah! Promcoming! Yeah! Cool!,0.7825,Frase 12892
jake,  No!,-0.3595,Frase 12893
jake,[' No!!'],0.0,Frase 12894
jake,  Chyah! I remember you! You're just a smoothie wannabe lumpy poser!,0.0,Frase 12895
jake,  NO!!,-0.4184,Frase 12896
jake,"  Hey. Stop talkin' to yourself, dumb guy. Take your ball and get outta here.",-0.6705,Frase 12897
jake,"  So I can't have it now, eh?",0.0,Frase 12898
jake,  GIMME THAT BALL!!,0.0,Frase 12899
jake,  I want it! Give it to me!,0.2225,Frase 12900
jake,"  Bumps, bi— ,  Oh, I'm not lumpy anymore! Oh, no. Finn buddy! You gotta sit on this!",-0.4724,Frase 12901
jake,"  Finn! Hey, Finn! Hey, buddy! Finn",0.0,Frase 12902
jake,"  Hey, dude. We made it.",0.0,Frase 12903
jake,[' That sounds totally lame.'],0.0,Frase 12904
jake,"["" I'm just kidding. Let's dance!""]",0.1759,Frase 12905
jake,  Sleds are for suckers. Just ride on my gut.,-0.5106,Frase 12906
jake,  Switch!,0.0,Frase 12907
jake,  I'm a flying dog! ,0.0,Frase 12908
jake,"  Yeah, I know what ""Ice King"" means: A big nerd!",0.0,Frase 12909
jake,"  Come on, brother! We're just trying to beat the heat.",0.0,Frase 12910
jake,  Mmm-hmm!,0.0,Frase 12911
jake,"  No, no, you do mean ""sexy"" hot.",-0.5267,Frase 12912
jake,  Uh oh.,0.0,Frase 12913
jake,"  Yeah, right, sure.",0.5423,Frase 12914
jake,"  Well, why'd you capture six of them if you just want to marry one?",0.34,Frase 12915
jake,"  Aw, nuts, dude! You broke it when we tried picking the lock to that sad ogre's heart!",-0.8309,Frase 12916
jake,"  Don't worry, Finn. I'll get us out of here with Key Hand! Hah-hah! ",0.7343,Frase 12917
jake,"["" I... I'm okay.""]",0.0,Frase 12918
jake,  Finn!,0.0,Frase 12919
jake,"  I'm fine, buddy. Calm down and tend to the princesses.",0.4767,Frase 12920
jake,"  What are you thinking, Finn?",0.0,Frase 12921
jake,"  Sweet plan, dude!",0.5093,Frase 12922
jake,  Because they like it here. Because they like you. Because you're a really fun guy!,0.8353,Frase 12923
jake,"  Whoa, whoa, whoa, Finn, what are you doing? Don't dump the Ice King on me!",0.3561,Frase 12924
jake,"  Oh, eh... Slime Princess, you shouldn't marry Finn. He pees his pants constantly. All the time.",0.0,Frase 12925
jake,  Whooo-hoo-hoo!,0.0,Frase 12926
jake,  Noooooo!,0.0,Frase 12927
jake,"["" Don't let him eat it all!""]",0.0,Frase 12928
jake,  Yeah! Wowowowowo,0.3595,Frase 12929
jake,  Best apple pie ever!,0.6696,Frase 12930
jake,  You ate all the pie...,0.0,Frase 12931
jake,  I'd carve my face on the moon so the moon would look like my face!,0.4199,Frase 12932
jake,  That sounds awesome!,0.6588,Frase 12933
jake,  YEAH!,0.3595,Frase 12934
jake,  Or your trunk.,0.0,Frase 12935
jake,  And your satisfied face.,0.4215,Frase 12936
jake,"  We love you, Tree Trunks.",0.6369,Frase 12937
jake,"  Psst, I can take you even higher on my shoulders.",0.0,Frase 12938
jake,"  Oh, yeah.",0.296,Frase 12939
jake,"  Whatever it is, I'm liking it. Oh, yeah!",0.636,Frase 12940
jake,  Whoo!,0.0,Frase 12941
jake,"  Nah, she'll be fine.",0.1027,Frase 12942
jake,  It's fine. It's fine!,0.4389,Frase 12943
jake,"  Yeah, yeah, yeah, yeah, yeah, it's fine, she'll be fine, it's fine, it's fine, it's fine.",0.9325,Frase 12944
jake,  Where'd she go?,0.0,Frase 12945
jake,"  Where are you, Tree Trunks?",0.0,Frase 12946
jake,  Hiya!,0.0,Frase 12947
jake,  Finn?!,0.0,Frase 12948
jake,  You go fight—I'll keep Tree Trunks out of trouble.,-0.4019,Frase 12949
jake,"  Yeah, Finn can handle it. He's 12.",0.296,Frase 12950
jake,"  Uhh, you should stay here, Tree Trunks.",0.0,Frase 12951
jake,"  Uhh, no way.",-0.296,Frase 12952
jake,"  She got passed me, man. I tried to stop her, but she overpowered me.",-0.1531,Frase 12953
jake,  Huh?,0.0,Frase 12954
jake,"  Finn, kill it!",-0.7177,Frase 12955
jake,"  Whoa, man.",0.0,Frase 12956
jake,"  That's what happens when you care too much, dude.",0.4939,Frase 12957
jake,"  You're the man, Tree Trunks!",0.0,Frase 12958
jake,"  Whoa! Let her kiss your cheek, man. It's a once-in-a-lifetime opportunity.",0.8268,Frase 12959
jake,  Finn! Graw!,0.0,Frase 12960
jake,  Ow! Ow.,0.0,Frase 12961
jake,"  Whoo! Shake it, Tree Trunks!",-0.3147,Frase 12962
jake,"  Crud, this is barf dude.",0.0,Frase 12963
jake,  I'll get the make up.,0.0,Frase 12964
jake,  I'm okay with it.,0.2263,Frase 12965
jake,  And I'm stupid.,-0.5267,Frase 12966
jake,"  Heh-heh, you heard the guardian, TT. Bite that thing.",0.0,Frase 12967
jake,  Yeah! How is it?,0.3595,Frase 12968
jake,"  I know, Finn! I know! ",0.0,Frase 12969
jake,  Aaaaadventure time?,0.0,Frase 12970
jake," Enchiridion is... ,  That way.",0.0,Frase 12971
jake,"  It's in the castle on top of the mountain. ,  In a room. ,  Wish you had one, huh?",0.5423,Frase 12972
jake,  What about the book?,0.0,Frase 12973
jake,"  Yo, Finn. Are you alright? Did you get brain damage?",-0.3736,Frase 12974
jake,"  Hey! Back off, you gnomes! That kid just saved you guys! You should thank him, not destroy old ladies! Do you even know what I'm talking about? Say thank you! Say... Thank... You.",0.8961,Frase 12975
jake,[' Get back in there!'],0.0,Frase 12976
jake,"  Hey, Finn. You okay?",0.2263,Frase 12977
jake,  Awww. Don't let those gnomes and their illusions get you down. They're just gnomes and illusions.,0.0,Frase 12978
jake,"  Yeah, man. Think. What would regular, old, sweet ladies be doing wandering the hills of Mount Cragdor?",0.6369,Frase 12979
jake,"["" No way. This place is designed to mess you up. To mess with your head. None of this is real. It's all just trials to test your heroic attributes.""]",-0.3818,Frase 12980
jake,  Now let's go get that book.,0.0,Frase 12981
jake,"["" It's ok, Finn! I can get out!""]",0.4184,Frase 12982
jake,"["" Don't worry, dude! I found another way—oof!""]",0.457,Frase 12983
jake,  Whoa. Whoa. Whoa. Whoa-oa!,0.0,Frase 12984
jake,[' Stomachs are weird.'],0.0,Frase 12985
jake,"  Dude! You just flew us all the way to the top! Wait a minute. ,  I can smell the book right through this door.",0.3365,Frase 12986
jake,  You know what that was? That was righteous.,0.0,Frase 12987
jake,  You got it!,0.0,Frase 12988
jake,"["" Hey! Crack open that book and read something for fun's sake, alright?""]",0.0,Frase 12989
jake,  Whoa. What'd you just read?,0.0,Frase 12990
jake,  Ooo!,0.0,Frase 12991
jake,  What's that?,0.0,Frase 12992
jake,  Woo!,0.5255,Frase 12993
jake,  Yeah?,0.296,Frase 12994
jake,"  Oh, yeah? What's that?",0.3736,Frase 12995
jake,"  Hey, how can you sing like that, dude?",0.3612,Frase 12996
jake,"  Oh, yeah.",0.296,Frase 12997
jake,"  Seriously, Stanley. For a watermelon you get into trouble way more often than you should.",-0.5267,Frase 12998
jake,  W-whoa!,0.0,Frase 12999
jake,"  That... is the most adorable thing I have ever seen. And he loves your baby song. Sing some more of it, dude.",0.8016,Frase 13000
jake,"  Keep it going, man! ",0.0,Frase 13001
jake,[' Yeah!'],0.0,Frase 13002
jake,  I've got that on my back. I call it my butt.,0.0,Frase 13003
jake,  Whoa!,0.0,Frase 13004
jake,  Little baby feet!,0.0,Frase 13005
jake,  What are you doing?,0.0,Frase 13006
jake,"  Enough hygiene. ,  Let's get to it!",0.0,Frase 13007
jake,"["" Mornin'.""]",0.0,Frase 13008
jake,"[' Yeah, ok.']",0.296,Frase 13009
jake,[' Over there.'],0.0,Frase 13010
jake,  Slam-a-cow! That fool looks rumped.,-0.4926,Frase 13011
jake,"  Well, look at him. He's all limp... and weird.",0.1027,Frase 13012
jake,"  He doesn't want to drink that goop, man.",-0.0572,Frase 13013
jake,  You mean the grapes?,0.0,Frase 13014
